[SHTns 3.7.3] built Oct  7 2025, 16:21:34, id: avx2,ishioka
        Lmax=120, Mmax*Mres=120, Mres=1, Nlm=7381  [1 threads, orthonormalized]
        > Condon-Shortley phase = 1, normalization = 0
        => using FFTW : Mmax=120, Nphi=720, Nlat=360, Nbatch=1  (phi-contiguous layout: phi_inc=1, theta_inc=720)
          fftw cost ifftc=3.14877e+06,  fftc=0
          Memory used for Ylm and Zlm matrices = 30.409 Mb x2
        => using Regular nodes including poles, with Clenshaw-Curtis quadrature
          Sum of weights = 2 + 0 (should be 2)
          Applying quadrature rule to 3/2.x^2 = 1 + -2.22045e-16 (should be 1)
          Applying quadrature rule to 3/4.sin2(theta) = 1 + -3.88578e-16 (should be 1)
        + polar optimization threshold = 1.0e-10
          tm[im]= 0 1 1 1 1 1 1 1 1 1 1 2 2 2 3 3 3 4 4 5 5 6 6 7 7 8 9 9 10 10 11 12 12 13 14 14 15 16 16 17 18 19 19 20 21 22 22 23 24 25 25 26 27 28 29 29 30 31 32 33 34 34 35 36 37 38 39 40 41 42 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 62 63 64 65 66 67 68 70 71 72 73 75 76 77 79 80 82 83 85 86 88 89 91 93 95 97 99 101 103 105 108 111
        scalar SH - poloidal   rms error = 5.32e-15  max error = 3.09e-14 for l=116,lm=1705
        vector SH - spheroidal rms error = 5.45e-15  max error = 3.34e-14 for l=119,lm=1708
                  - toroidal   rms error = 5.31e-15  max error = 3.54e-14 for l=103,lm=342
        + SHT accuracy = 3.54e-14
        => SHTns is ready.
 NLM=        7381
   3484973.5712034102        90.2506963788300933817676519821074986      
   3484976.0797017701        90.2506963788300933817676519821074986      
   3484977.7293775100        90.2506963788300933817676519821074986      
   3484979.3790532500        90.2506963788300933817676519821074986      
   3484981.0287289899        90.2506963788300933817676519821074986      
   3484982.6784047298        90.2506963788300933817676519821074986      
   3484984.3280804702        90.2506963788300933817676519821074986      
   3484985.9777562101        90.2506963788300933817676519821074986      
   3484987.6274319501        90.2506963788300933817676519821074986      
   3484989.2771076900        90.2506963788300933817676519821074986      
   3484990.9267834299        90.2506963788300933817676519821074986      
   3484992.5764591699        90.2506963788300933817676519821074986      
   3484994.2261349098        90.2506963788300933817676519821074986      
   3484995.8758106502        90.2506963788300933817676519821074986      
   3484997.5254863901        90.2506963788300933817676519821074986      
   3484999.1751621300        90.2506963788300933817676519821074986      
